250.0000	-0.414429	308.828
249.9000	-0.444241	308.903
249.8000	-0.479086	308.98
249.7000	-0.499124	309.057
249.6000	-0.513096	309.131
249.5000	-0.509747	309.208
249.4000	-0.496878	309.283
249.3000	-0.483624	309.357
249.2000	-0.488917	309.434
249.1000	-0.49855	309.508
249.0000	-0.520605	309.581
248.9000	-0.531158	309.656
248.8000	-0.520917	309.73
248.7000	-0.506995	309.804
248.6000	-0.49141	309.882
248.5000	-0.491113	309.958
248.4000	-0.488106	310.033
248.3000	-0.480021	310.11
248.2000	-0.443623	310.186
248.1000	-0.400916	310.262
248.0000	-0.384236	310.337
247.9000	-0.359492	310.412
247.8000	-0.360165	310.485
247.7000	-0.370814	310.559
247.6000	-0.373623	310.636
247.5000	-0.360962	310.712
247.4000	-0.357766	310.788
247.3000	-0.350666	310.867
247.2000	-0.335462	310.947
247.1000	-0.3247	311.027
247.0000	-0.307473	311.106
246.9000	-0.301084	311.187
246.8000	-0.297573	311.268
246.7000	-0.293364	311.352
246.6000	-0.296042	311.435
246.5000	-0.305219	311.519
246.4000	-0.322541	311.607
246.3000	-0.332321	311.698
246.2000	-0.352577	311.783
246.1000	-0.35231	311.871
246.0000	-0.358746	311.962
245.9000	-0.360103	312.051
245.8000	-0.368524	312.14
245.7000	-0.362941	312.229
245.6000	-0.355913	312.321
245.5000	-0.368798	312.411
245.4000	-0.393432	312.502
245.3000	-0.394139	312.593
245.2000	-0.401933	312.684
245.1000	-0.406454	312.776
245.0000	-0.407333	312.866
244.9000	-0.400914	312.957
244.8000	-0.405809	313.047
244.7000	-0.416734	313.134
244.6000	-0.406684	313.225
244.5000	-0.383616	313.322
244.4000	-0.383949	313.415
244.3000	-0.392979	313.507
244.2000	-0.396218	313.604
244.1000	-0.397828	313.702
244.0000	-0.409874	313.796
243.9000	-0.404049	313.888
243.8000	-0.402054	313.986
243.7000	-0.403082	314.083
243.6000	-0.439303	314.178
243.5000	-0.464405	314.275
243.4000	-0.474277	314.372
243.3000	-0.488482	314.471
243.2000	-0.512377	314.571
243.1000	-0.518254	314.673
243.0000	-0.536808	314.772
242.9000	-0.563853	314.87
242.8000	-0.581471	314.971
242.7000	-0.585061	315.076
242.6000	-0.573344	315.18
242.5000	-0.584288	315.282
242.4000	-0.592566	315.386
242.3000	-0.60832	315.491
242.2000	-0.61175	315.598
242.1000	-0.605003	315.704
242.0000	-0.589632	315.813
241.9000	-0.563347	315.924
241.8000	-0.565044	316.036
241.7000	-0.543759	316.15
241.6000	-0.533058	316.264
241.5000	-0.522847	316.377
241.4000	-0.500005	316.492
241.3000	-0.486193	316.61
241.2000	-0.488959	316.729
241.1000	-0.493859	316.848
241.0000	-0.518915	316.967
240.9000	-0.543873	317.088
240.8000	-0.547131	317.213
240.7000	-0.560664	317.34
240.6000	-0.591842	317.471
240.5000	-0.645508	317.6
240.4000	-0.695224	317.73
240.3000	-0.738058	317.862
240.2000	-0.760271	317.996
240.1000	-0.772998	318.13
240.0000	-0.82377	318.266
239.9000	-0.868845	318.403
239.8000	-0.92202	318.546
239.7000	-0.952259	318.693
239.6000	-0.994205	318.84
239.5000	-1.01873	318.988
239.4000	-1.03811	319.138
239.3000	-1.03752	319.293
