250.0000	0.207353	309.833
249.9000	0.218013	309.922
249.8000	0.223903	310.014
249.7000	0.24294	310.107
249.6000	0.271699	310.193
249.5000	0.283631	310.283
249.4000	0.303865	310.373
249.3000	0.323424	310.461
249.2000	0.310582	310.549
249.1000	0.301514	310.64
249.0000	0.291478	310.728
248.9000	0.286298	310.815
248.8000	0.244373	310.903
248.7000	0.226923	310.991
248.6000	0.215158	311.08
248.5000	0.2144	311.172
248.4000	0.234671	311.262
248.3000	0.242795	311.352
248.2000	0.249841	311.442
248.1000	0.26886	311.531
248.0000	0.281043	311.624
247.9000	0.263033	311.714
247.8000	0.256795	311.802
247.7000	0.247423	311.892
247.6000	0.254409	311.984
247.5000	0.271545	312.073
247.4000	0.276296	312.163
247.3000	0.283176	312.255
247.2000	0.271573	312.346
247.1000	0.274012	312.437
247.0000	0.26315	312.53
246.9000	0.249159	312.621
246.8000	0.22824	312.713
246.7000	0.185643	312.809
246.6000	0.156347	312.906
246.5000	0.143254	313.005
246.4000	0.123042	313.105
246.3000	0.121443	313.202
246.2000	0.123158	313.305
246.1000	0.0934239	313.41
246.0000	0.0870573	313.515
245.9000	0.0764995	313.62
245.8000	0.0650903	313.726
245.7000	0.0555223	313.832
245.6000	0.0415285	313.939
245.5000	0.0441641	314.049
245.4000	0.0482848	314.154
245.3000	0.0610092	314.259
245.2000	0.0714655	314.368
245.1000	0.0958429	314.476
245.0000	0.144372	314.582
244.9000	0.155487	314.689
244.8000	0.151909	314.796
244.7000	0.166176	314.901
244.6000	0.143104	315.008
244.5000	0.136926	315.115
244.4000	0.142483	315.221
244.3000	0.134593	315.328
244.2000	0.115308	315.435
244.1000	0.102617	315.542
244.0000	0.107376	315.651
243.9000	0.107551	315.758
243.8000	0.12289	315.867
243.7000	0.119694	315.981
243.6000	0.112287	316.093
243.5000	0.096691	316.204
243.4000	0.0824739	316.312
243.3000	0.0654073	316.422
243.2000	0.0617465	316.534
243.1000	0.0536316	316.644
243.0000	0.0294412	316.754
242.9000	0.019261	316.866
242.8000	0.0209099	316.981
242.7000	0.00534592	317.095
242.6000	-0.00746979	317.212
242.5000	0.0100316	317.331
242.4000	0.011147	317.45
242.3000	0.0196506	317.568
242.2000	0.0214046	317.688
242.1000	0.0042543	317.809
242.0000	-0.00568283	317.93
241.9000	-0.0293306	318.055
241.8000	-0.0259044	318.182
241.7000	-0.0228415	318.309
241.6000	-0.0192432	318.439
241.5000	-0.0392551	318.568
241.4000	-0.06071	318.701
241.3000	-0.0529572	318.837
241.2000	-0.0263657	318.97
241.1000	-0.0382895	319.105
241.0000	-0.0370209	319.246
240.9000	-0.0612454	319.384
240.8000	-0.0802046	319.521
240.7000	-0.0999033	319.665
240.6000	-0.116528	319.811
240.5000	-0.145137	319.956
240.4000	-0.157005	320.103
240.3000	-0.162736	320.252
240.2000	-0.17349	320.402
240.1000	-0.172782	320.554
240.0000	-0.170596	320.71
239.9000	-0.191765	320.867
239.8000	-0.208389	321.026
239.7000	-0.214762	321.187
239.6000	-0.233176	321.349
239.5000	-0.262674	321.513
239.4000	-0.272158	321.675
239.3000	-0.281693	321.841
239.2000	-0.274997	322.014
239.1000	-0.290694	322.186
239.0000	-0.313392	322.351
238.9000	-0.308369	322.522
238.8000	-0.290398	322.695
238.7000	-0.285985	322.869
238.6000	-0.286091	323.047
238.5000	-0.304725	323.224
238.4000	-0.35181	323.401
238.3000	-0.366188	323.581
238.2000	-0.356536	323.758
238.1000	-0.352837	323.937
238.0000	-0.379767	324.12
237.9000	-0.412227	324.305
237.8000	-0.421673	324.495
237.7000	-0.426339	324.687
237.6000	-0.440389	324.881
237.5000	-0.469732	325.067
237.4000	-0.474263	325.264
237.3000	-0.473967	325.466
237.2000	-0.501419	325.669
237.1000	-0.519173	325.877
237.0000	-0.534368	326.074
236.9000	-0.553534	326.276
236.8000	-0.557763	326.485
236.7000	-0.556004	326.697
236.6000	-0.561313	326.908
236.5000	-0.593187	327.12
236.4000	-0.616546	327.338
236.3000	-0.594957	327.556
236.2000	-0.598809	327.777
236.1000	-0.629536	327.992
236.0000	-0.663071	328.21
235.9000	-0.689165	328.432
235.8000	-0.684986	328.663
235.7000	-0.703799	328.886
235.6000	-0.717831	329.114
235.5000	-0.73345	329.344
235.4000	-0.758625	329.577
235.3000	-0.780978	329.814
235.2000	-0.782955	330.054
235.1000	-0.795297	330.294
235.0000	-0.823586	330.534
234.9000	-0.849272	330.783
234.8000	-0.862366	331.035
234.7000	-0.893525	331.28
234.6000	-0.950399	331.532
234.5000	-0.960105	331.79
234.4000	-1.00475	332.047
234.3000	-1.04004	332.308
234.2000	-1.07316	332.571
234.1000	-1.12477	332.833
234.0000	-1.15868	333.104
233.9000	-1.2087	333.373
233.8000	-1.26005	333.641
233.7000	-1.30753	333.917
233.6000	-1.37016	334.196
233.5000	-1.44206	334.468
233.4000	-1.49604	334.749
233.3000	-1.52778	335.03
233.2000	-1.57922	335.313
233.1000	-1.63174	335.606
233.0000	-1.6715	335.897
232.9000	-1.7189	336.19
232.8000	-1.77374	336.48
232.7000	-1.80505	336.782
232.6000	-1.81745	337.079
232.5000	-1.85555	337.381
232.4000	-1.90731	337.685
232.3000	-1.95479	337.993
232.2000	-1.99981	338.297
232.1000	-2.0334	338.609
232.0000	-2.07055	338.926
231.9000	-2.0747	339.245
231.8000	-2.07995	339.571
231.7000	-2.10724	339.89
231.6000	-2.14122	340.222
231.5000	-2.17409	340.544
231.4000	-2.1963	340.865
231.3000	-2.20851	341.201
231.2000	-2.24187	341.533
231.1000	-2.29347	341.874
231.0000	-2.33836	342.208
230.9000	-2.40624	342.553
230.8000	-2.45119	342.896
230.7000	-2.50719	343.244
230.6000	-2.57402	343.588
230.5000	-2.6231	343.942
230.4000	-2.70813	344.287
230.3000	-2.76497	344.629
230.2000	-2.84555	344.977
230.1000	-2.89432	345.321
230.0000	-2.94831	345.672
229.9000	-2.99923	346.019
229.8000	-3.06159	346.371
229.7000	-3.14899	346.727
229.6000	-3.22795	347.077
229.5000	-3.25063	347.433
229.4000	-3.27011	347.793
229.3000	-3.31967	348.155
229.2000	-3.34163	348.52
229.1000	-3.36686	348.892
229.0000	-3.38255	349.264
228.9000	-3.41457	349.645
228.8000	-3.42373	350.034
228.7000	-3.43654	350.428
228.6000	-3.4744	350.827
228.5000	-3.50762	351.235
228.4000	-3.57968	351.646
228.3000	-3.66818	352.056
228.2000	-3.73917	352.472
228.1000	-3.7676	352.9
228.0000	-3.79	353.324
227.9000	-3.84249	353.748
227.8000	-3.87751	354.177
227.7000	-3.92504	354.614
227.6000	-3.99363	355.051
227.5000	-4.04721	355.485
227.4000	-4.10403	355.919
227.3000	-4.14824	356.354
227.2000	-4.21602	356.794
227.1000	-4.25819	357.232
227.0000	-4.28329	357.669
226.9000	-4.34326	358.104
226.8000	-4.41574	358.539
226.7000	-4.47101	358.978
226.6000	-4.50528	359.422
226.5000	-4.5146	359.864
226.4000	-4.54822	360.301
226.3000	-4.58622	360.744
226.2000	-4.64896	361.19
226.1000	-4.72574	361.633
226.0000	-4.76045	362.072
225.9000	-4.78595	362.518
225.8000	-4.81454	362.965
225.7000	-4.82793	363.418
225.6000	-4.8563	363.866
225.5000	-4.86198	364.312
225.4000	-4.91949	364.761
225.3000	-4.96089	365.21
225.2000	-4.99019	365.663
225.1000	-4.97701	366.117
225.0000	-4.96882	366.572
224.9000	-4.99493	367.027
224.8000	-5.05603	367.487
224.7000	-5.09078	367.946
224.6000	-5.1289	368.406
224.5000	-5.16903	368.865
224.4000	-5.20059	369.329
224.3000	-5.24083	369.793
224.2000	-5.28979	370.255
224.1000	-5.33357	370.718
224.0000	-5.39325	371.182
223.9000	-5.44972	371.648
223.8000	-5.50303	372.115
223.7000	-5.53428	372.588
223.6000	-5.55105	373.06
223.5000	-5.55965	373.532
223.4000	-5.61521	374.003
223.3000	-5.68031	374.472
223.2000	-5.72681	374.944
223.1000	-5.79353	375.418
223.0000	-5.83215	375.894
222.9000	-5.87394	376.371
222.8000	-5.93954	376.857
222.7000	-6.02768	377.34
222.6000	-6.10676	377.826
222.5000	-6.19658	378.313
222.4000	-6.28896	378.803
222.3000	-6.35414	379.298
222.2000	-6.41083	379.794
222.1000	-6.48685	380.29
222.0000	-6.56038	380.79
221.9000	-6.68152	381.295
221.8000	-6.78027	381.806
221.7000	-6.85263	382.32
221.6000	-6.91414	382.838
221.5000	-6.89895	383.357
221.4000	-6.89045	383.88
221.3000	-6.93619	384.408
221.2000	-6.97531	384.939
221.1000	-6.98067	385.469
221.0000	-7.00849	385.999
220.9000	-7.02927	386.532
220.8000	-7.02394	387.068
220.7000	-7.01856	387.605
220.6000	-7.04931	388.141
220.5000	-7.04775	388.685
220.4000	-7.06428	389.23
220.3000	-7.06237	389.775
220.2000	-6.99189	390.326
220.1000	-6.94224	390.873
220.0000	-6.92717	391.423
219.9000	-6.93315	391.971
219.8000	-7.00019	392.519
219.7000	-6.99129	393.07
219.6000	-6.98067	393.619
219.5000	-6.97548	394.17
219.4000	-6.93337	394.721
219.3000	-6.86837	395.274
219.2000	-6.8083	395.827
219.1000	-6.78793	396.381
219.0000	-6.74941	396.937
218.9000	-6.72915	397.488
218.8000	-6.73329	398.033
218.7000	-6.68586	398.584
218.6000	-6.67241	399.129
218.5000	-6.66885	399.67
218.4000	-6.67207	400.213
218.3000	-6.5954	400.758
218.2000	-6.57055	401.3
218.1000	-6.56237	401.838
218.0000	-6.57333	402.377
217.9000	-6.55879	402.911
217.8000	-6.53714	403.444
217.7000	-6.51844	403.978
217.6000	-6.50422	404.513
217.5000	-6.50688	405.049
217.4000	-6.52151	405.582
217.3000	-6.5472	406.112
217.2000	-6.54049	406.646
217.1000	-6.52934	407.18
217.0000	-6.53257	407.71
216.9000	-6.59639	408.241
216.8000	-6.6607	408.772
216.7000	-6.69688	409.298
216.6000	-6.74595	409.824
216.5000	-6.7401	410.353
216.4000	-6.72998	410.884
216.3000	-6.73596	411.413
216.2000	-6.7579	411.942
216.1000	-6.78923	412.467
216.0000	-6.84125	412.99
215.9000	-6.90837	413.514
215.8000	-6.96743	414.035
215.7000	-7.03222	414.56
215.6000	-7.09509	415.087
215.5000	-7.0747	415.61
215.4000	-7.05493	416.133
215.3000	-7.01879	416.66
215.2000	-6.9304	417.188
215.1000	-6.86286	417.709
215.0000	-6.86362	418.231
214.9000	-6.82901	418.755
214.8000	-6.87374	419.277
214.7000	-6.86554	419.801
214.6000	-6.79337	420.326
214.5000	-6.68913	420.853
214.4000	-6.57516	421.379
214.3000	-6.47832	421.907
214.2000	-6.37566	422.439
214.1000	-6.20573	422.97
214.0000	-6.02375	423.497
213.9000	-5.86237	424.028
213.8000	-5.80881	424.564
213.7000	-5.74925	425.098
213.6000	-5.69258	425.632
213.5000	-5.63754	426.17
213.4000	-5.58816	426.714
213.3000	-5.50197	427.261
213.2000	-5.39429	427.811
213.1000	-5.30713	428.362
213.0000	-5.29799	428.913
212.9000	-5.28615	429.47
212.8000	-5.32301	430.031
212.7000	-5.32288	430.597
212.6000	-5.29303	431.161
212.5000	-5.25547	431.727
212.4000	-5.20693	432.299
212.3000	-5.11155	432.876
212.2000	-5.00438	433.454
212.1000	-4.98093	434.033
212.0000	-5.00118	434.617
211.9000	-5.04822	435.2
211.8000	-5.03125	435.787
211.7000	-5.00293	436.382
211.6000	-4.91267	436.984
211.5000	-4.79238	437.588
211.4000	-4.71277	438.196
211.3000	-4.65682	438.809
211.2000	-4.6528	439.425
211.1000	-4.65645	440.046
211.0000	-4.71204	440.673
210.9000	-4.72474	441.308
210.8000	-4.72393	441.947
210.7000	-4.768	442.591
210.6000	-4.8263	443.243
210.5000	-4.85195	443.901
210.4000	-4.7867	444.564
210.3000	-4.63517	445.237
210.2000	-4.47309	445.923
210.1000	-4.39832	446.614
210.0000	-4.37839	447.307
209.9000	-4.38086	448.005
209.8000	-4.38017	448.71
209.7000	-4.34638	449.421
209.6000	-4.26705	450.142
209.5000	-4.19886	450.87
209.4000	-4.11362	451.605
209.3000	-4.00652	452.35
209.2000	-3.88259	453.104
209.1000	-3.78386	453.869
209.0000	-3.71393	454.643
208.9000	-3.62944	455.427
208.8000	-3.55394	456.221
208.7000	-3.43423	457.03
208.6000	-3.42737	457.844
208.5000	-3.3972	458.669
